Date,Month,Year,Customer ID,Customer Age,Age Group,Customer Gender,Country,State,Product Category,Sub Category,Product,Frame Size,Order Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
4/17/13,April,2013,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2052,533
4/17/15,April,2015,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,6156,1599
7/11/13,July,2013,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2052,533
7/11/15,July,2015,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,6156,1599
4/25/14,April,2014,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2052,533
4/25/16,April,2016,16339,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",48,2,1519,2443,3038,4104,1066
5/1/12,May,2012,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,2,713,1120,1426,2195,769
5/1/12,May,2012,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,2,713,1120,1426,2195,769
5/1/11,May,2011,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,3,713,1120,2139,3293,1154
5/1/11,May,2011,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
6/7/12,June,2012,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,2,713,1120,1426,2195,769
6/7/11,June,2011,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,3,713,1120,2139,3293,1154
9/29/13,September,2013,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
9/29/15,September,2015,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
10/23/13,October,2013,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
10/23/15,October,2015,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,2,713,1120,1426,2195,769
12/18/13,December,2013,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
12/18/15,December,2015,16340,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",38,1,713,1120,713,1098,385
10/2/12,October,2012,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,2,2171,3578,4342,6226,1884
10/2/11,October,2011,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
10/7/12,October,2012,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,2,2171,3578,4342,6226,1884
10/7/11,October,2011,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,4,2171,3578,8684,12451,3767
2/2/13,February,2013,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
2/2/15,February,2015,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
10/10/13,October,2013,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
10/10/15,October,2015,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
2/6/14,February,2014,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
2/6/16,February,2016,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
5/8/14,May,2014,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
5/8/16,May,2016,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
5/11/14,May,2014,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
5/11/16,May,2016,16348,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3113,942
1/26/12,January,2012,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
1/26/11,January,2011,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9017,2504
6/23/12,June,2012,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
6/23/11,June,2011,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
9/12/13,September,2013,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3006,835
9/12/15,September,2015,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3006,835
2/15/14,February,2014,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3006,835
2/15/16,February,2016,16351,43,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",52,1,2171,3578,2171,3006,835
6/5/12,June,2012,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,2,2171,3578,4342,6226,1884
6/5/11,June,2011,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",52,2,2171,3578,4342,6226,1884
12/17/12,December,2012,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,2,2171,3578,4342,6226,1884
12/17/11,December,2011,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
12/29/12,December,2012,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,2,2171,3578,4342,6226,1884
12/29/11,December,2011,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
2/21/13,February,2013,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
2/21/15,February,2015,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,2,2171,3578,4342,6226,1884
10/19/15,October,2015,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
11/14/13,November,2013,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
11/14/15,November,2015,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
2/3/14,February,2014,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
2/3/16,February,2016,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
3/26/14,March,2014,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
3/26/16,March,2016,16352,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",56,1,2171,3578,2171,3113,942
1/1/12,January,2012,16361,42,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,1058,370
1/1/11,January,2011,16361,42,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,529,185
3/18/12,March,2012,16361,42,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,1058,370
7/31/13,July,2013,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2003,448
7/31/15,July,2015,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2003,448
5/11/14,May,2014,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
5/11/16,May,2016,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
6/4/14,June,2014,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
6/4/16,June,2016,16400,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
12/12/12,December,2012,16411,33,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 44",44,2,1519,2443,3038,4007,969
12/12/11,December,2011,16411,33,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2003,484
11/3/13,November,2013,16411,33,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2003,484
11/3/15,November,2015,16411,33,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 44",44,2,1519,2443,3038,4007,969
5/12/13,May,2013,16416,33,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2125,570
5/12/15,May,2015,16416,33,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2125,570
10/21/13,October,2013,16416,33,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2125,570
10/21/15,October,2015,16416,33,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2125,570
4/23/13,April,2013,16425,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2003,448
4/23/15,April,2015,16425,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2003,448
5/17/13,May,2013,16425,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,2003,448
5/17/15,May,2015,16425,31,Young Adults (25-34),F,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Black, 58",58,3,1555,2443,4665,6010,1345
5/30/13,May,2013,16426,31,Young Adults (25-34),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2003,448
5/30/15,May,2015,16426,31,Young Adults (25-34),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2003,448
4/19/14,April,2014,16426,31,Young Adults (25-34),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2003,448
4/19/16,April,2016,16426,31,Young Adults (25-34),M,France,Somme,Bikes,Road Bikes,"Road-250 Black, 48",48,3,1555,2443,4665,6010,1345
5/16/13,May,2013,16432,33,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,1857,302
5/16/15,May,2015,16432,33,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,1857,302
12/20/13,December,2013,16432,33,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 58",58,1,1555,2443,1555,1857,302
12/20/15,December,2015,16432,33,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 58",58,3,1555,2443,4665,5570,905
12/12/12,December,2012,16442,18,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4544,1434
12/12/11,December,2011,16442,18,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,3,1555,2443,4665,6816,2151
1/27/14,January,2014,16442,18,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 44",44,1,1519,2443,1519,2272,753
1/27/16,January,2016,16442,18,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 44",44,2,1519,2443,3038,4544,1506
12/1/12,December,2012,16451,20,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Red, 58",58,2,1555,2443,3110,4544,1434
12/1/11,December,2011,16451,20,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Red, 58",58,1,1555,2443,1555,2272,717
2/26/14,February,2014,16451,20,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
2/26/16,February,2016,16451,20,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Black, 48",48,1,1555,2443,1555,2272,717
12/29/12,December,2012,16466,23,Youth (<25),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",48,2,1519,2443,3038,4544,1506
12/29/11,December,2011,16466,23,Youth (<25),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,6816,2259
3/30/14,March,2014,16466,23,Youth (<25),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
3/30/16,March,2016,16466,23,Youth (<25),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2272,717
6/7/13,June,2013,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
6/7/15,June,2015,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,3,1555,2443,4665,6010,1345
11/6/13,November,2013,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
11/6/15,November,2015,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
2/16/14,February,2014,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
2/16/16,February,2016,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
2/20/14,February,2014,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,1,1555,2443,1555,2003,448
2/20/16,February,2016,16476,24,Youth (<25),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",44,2,1555,2443,3110,4007,897
10/5/12,October,2012,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,5653,1311
10/5/11,October,2011,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,2827,656
8/24/13,August,2013,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,2827,656
8/24/15,August,2015,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,2827,656
11/4/13,November,2013,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,2827,656
11/4/15,November,2015,16482,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,2827,656
5/22/12,May,2012,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,1037,349
5/22/11,May,2011,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,518,174
9/26/12,September,2012,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",44,2,344,540,688,1037,349
9/26/11,September,2011,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",44,1,344,540,344,518,174
11/25/13,November,2013,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
11/25/15,November,2015,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,7036,2479
2/11/14,February,2014,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
2/11/16,February,2016,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
3/29/14,March,2014,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
3/29/16,March,2016,16509,56,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
9/4/12,September,2012,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,2,1519,2443,3038,4691,1653
9/4/11,September,2011,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
9/30/12,September,2012,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,2,1519,2443,3038,4691,1653
9/30/11,September,2011,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
3/8/13,March,2013,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
3/8/15,March,2015,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,3,1519,2443,4557,7036,2479
7/4/13,July,2013,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
7/4/15,July,2015,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",48,1,1519,2443,1519,2345,826
10/9/13,October,2013,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2345,826
10/9/15,October,2015,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 52",52,2,1519,2443,3038,4691,1653
12/3/13,December,2013,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2345,826
12/3/15,December,2015,16512,55,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 52",52,3,1519,2443,4557,7036,2479
6/1/13,June,2013,16513,54,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
6/1/15,June,2015,16513,54,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
2/8/14,February,2014,16513,54,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
2/8/16,February,2016,16513,54,Adults (35-64),M,France,Seine et Marne,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,2003,484
9/19/13,September,2013,16515,17,Youth (<25),M,Australia,Tasmania,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2898,727
9/19/15,September,2015,16515,17,Youth (<25),M,Australia,Tasmania,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2898,727
9/12/13,September,2013,16519,21,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
9/12/15,September,2015,16519,21,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9017,2504
10/11/13,October,2013,16519,21,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/11/15,October,2015,16519,21,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
4/27/13,April,2013,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2827,656
4/27/15,April,2015,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2827,656
9/27/13,September,2013,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2827,656
9/27/15,September,2015,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2827,656
10/8/13,October,2013,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,1,2171,3578,2171,2827,656
10/8/15,October,2015,16520,21,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",44,3,2171,3578,6513,8480,1967
6/2/12,June,2012,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,2,713,1120,1426,1882,456
6/2/11,June,2011,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 48",48,1,713,1120,713,941,228
11/3/12,November,2012,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
11/3/11,November,2011,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,4,2171,3578,8684,12022,3338
11/7/12,November,2012,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
11/7/11,November,2011,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
11/22/12,November,2012,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
11/22/11,November,2011,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
4/7/13,April,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
4/7/15,April,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
4/8/13,April,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
4/8/15,April,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9017,2504
10/3/13,October,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/3/15,October,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9017,2504
10/4/13,October,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/4/15,October,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/8/13,October,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/8/15,October,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,3,2171,3578,6513,9017,2504
10/10/13,October,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
10/10/15,October,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
12/5/13,December,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
12/5/15,December,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,2,2171,3578,4342,6011,1669
12/7/13,December,2013,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
12/7/15,December,2015,16521,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",62,1,2171,3578,2171,3006,835
6/25/13,June,2013,16532,36,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,1930,411
6/25/15,June,2015,16532,36,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,1930,411
3/24/14,March,2014,16532,36,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,1930,411
3/24/16,March,2016,16532,36,Adults (35-64),M,France,Val d'Oise,Bikes,Road Bikes,"Road-250 Red, 52",52,1,1519,2443,1519,1930,411
6/15/13,June,2013,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2003,448
6/15/15,June,2015,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2003,448
7/10/13,July,2013,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,1,1555,2443,1555,2003,448
7/10/15,July,2015,16533,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",52,2,1555,2443,3110,4007,897
